accept_time,signal_time,clid,uuid,vehicle_type,route,lat,lon,speed,direction,thread,bind_lat,bind_lon,fly_time,life_time,d_acc
2024-12-13 03:55:04,2024-12-13 03:54:38,irkutsk,9574.0,trolleybus,6,52.236427,104.281715,9.722222,135.0,,,,26.0,38.0,50.0
2024-12-13 03:55:54,2024-12-13 03:55:16,irkutsk,9574.0,trolleybus,6,52.23517,104.28363,0.0,151.0,,,,38.0,11.0,0.0
2024-12-13 03:55:54,2024-12-13 03:55:27,irkutsk,9574.0,trolleybus,6,52.23465,104.2842,5.277778,168.0,,,,27.0,12.0,25.0
2024-12-13 03:56:19,2024-12-13 03:55:39,irkutsk,9574.0,trolleybus,6,52.2342,104.2842,2.777778,151.0,,,,40.0,25.0,0.0
2024-12-13 03:56:19,2024-12-13 03:56:04,irkutsk,9574.0,trolleybus,6,52.234447,104.28633,9.166667,76.0,,,,15.0,8.0,25.0
2024-12-13 03:56:44,2024-12-13 03:56:12,irkutsk,9574.0,trolleybus,6,52.234665,104.287315,4.444444,78.0,,,,32.0,21.0,25.0
2024-12-13 03:57:09,2024-12-13 03:56:33,irkutsk,9574.0,trolleybus,6,52.234734,104.28764,0.0,78.0,,,,36.0,11.0,0.0
2024-12-13 03:57:09,2024-12-13 03:56:44,irkutsk,9574.0,trolleybus,6,52.235115,104.29008,14.444444,78.0,,,,25.0,7.0,25.0
2024-12-13 03:57:34,2024-12-13 03:56:51,irkutsk,9574.0,trolleybus,6,52.235252,104.29106,11.944444,78.0,,,,43.0,21.0,25.0
2024-12-13 03:57:59,2024-12-13 03:57:12,irkutsk,9574.0,trolleybus,6,52.23539,104.29262,1.111111,90.0,,,,47.0,27.0,0.0
2024-12-13 03:57:59,2024-12-13 03:57:39,irkutsk,9574.0,trolleybus,6,52.235374,104.29445,8.611111,90.0,,,,20.0,15.0,25.0
2024-12-13 03:58:24,2024-12-13 03:57:54,irkutsk,9574.0,trolleybus,6,52.235226,104.29631,7.777778,102.0,,,,30.0,8.0,0.0
2024-12-13 03:58:24,2024-12-13 03:58:02,irkutsk,9574.0,trolleybus,6,52.234924,104.29723,7.05,123.0,,,,22.0,7.0,25.0
2024-12-13 03:58:49,2024-12-13 03:58:09,irkutsk,9574.0,trolleybus,6,52.234707,104.297806,6.944444,123.0,,,,40.0,15.0,0.0
2024-12-13 03:58:49,2024-12-13 03:58:24,irkutsk,9574.0,trolleybus,6,52.233994,104.29937,11.111111,123.0,,,,25.0,17.0,25.0
2024-12-13 03:59:14,2024-12-13 03:58:41,irkutsk,9574.0,trolleybus,6,52.233215,104.30109,3.055556,133.0,,,,33.0,3.0,0.0
2024-12-13 03:59:14,2024-12-13 03:58:44,irkutsk,9574.0,trolleybus,6,52.233204,104.30117,1.388889,133.0,,,,30.0,29.0,25.0
2024-12-13 03:59:39,2024-12-13 03:59:13,irkutsk,9574.0,trolleybus,6,52.23222,104.30354,9.166667,123.0,,,,26.0,4.0,25.0
2024-12-13 04:00:04,2024-12-13 03:59:17,irkutsk,9574.0,trolleybus,6,52.23207,104.30401,8.888889,115.0,,,,47.0,15.0,0.0
2024-12-13 04:00:04,2024-12-13 03:59:32,irkutsk,9574.0,trolleybus,6,52.231495,104.305435,3.333333,130.0,,,,32.0,23.0,25.0
2024-12-13 04:00:29,2024-12-13 03:59:55,irkutsk,9574.0,trolleybus,6,52.231277,104.30598,9.166667,116.0,,,,34.0,4.0,0.0
2024-12-13 04:00:29,2024-12-13 03:59:59,irkutsk,9574.0,trolleybus,6,52.231113,104.30636,4.444444,116.0,,,,30.0,17.0,25.0
2024-12-13 04:00:54,2024-12-13 04:00:16,irkutsk,9574.0,trolleybus,6,52.231003,104.30658,0.0,123.0,,,,38.0,12.0,0.0
2024-12-13 04:00:54,2024-12-13 04:00:28,irkutsk,9574.0,trolleybus,6,52.230457,104.30762,9.444444,130.0,,,,26.0,6.0,0.0
2024-12-13 04:00:54,2024-12-13 04:00:34,irkutsk,9574.0,trolleybus,6,52.23006,104.30808,6.388889,147.0,,,,20.0,9.0,25.0
2024-12-13 04:01:19,2024-12-13 04:00:43,irkutsk,9574.0,trolleybus,6,52.229733,104.308464,1.111111,139.0,,,,36.0,21.0,0.0
2024-12-13 04:01:19,2024-12-13 04:01:04,irkutsk,9574.0,trolleybus,6,52.22968,104.30852,0.0,139.0,,,,15.0,1.0,25.0
2024-12-13 04:01:44,2024-12-13 04:01:05,irkutsk,9574.0,trolleybus,6,52.229595,104.30863,6.388889,147.0,,,,39.0,10.0,0.0
2024-12-13 04:01:44,2024-12-13 04:01:15,irkutsk,9574.0,trolleybus,6,52.229202,104.30917,1.388889,132.0,,,,29.0,29.0,25.0
2024-12-13 04:02:09,2024-12-13 04:01:44,irkutsk,9574.0,trolleybus,6,52.229187,104.309204,0.0,132.0,,,,25.0,26.0,50.0
2024-12-13 04:02:59,2024-12-13 04:02:10,irkutsk,9574.0,trolleybus,6,52.229076,104.30942,5.0,130.0,,,,49.0,11.0,0.0
2024-12-13 04:02:59,2024-12-13 04:02:21,irkutsk,9574.0,trolleybus,6,52.22909,104.310074,4.166667,51.0,,,,38.0,22.0,25.0
2024-12-13 04:03:24,2024-12-13 04:02:43,irkutsk,9574.0,trolleybus,6,52.22957,104.31111,0.0,65.0,,,,41.0,16.0,0.0
2024-12-13 04:03:24,2024-12-13 04:02:59,irkutsk,9574.0,trolleybus,6,52.22972,104.311386,6.666667,65.0,,,,25.0,21.0,25.0
2024-12-13 04:03:49,2024-12-13 04:03:20,irkutsk,9574.0,trolleybus,6,52.231236,104.314285,12.05,51.0,,,,29.0,10.0,0.0
2024-12-13 04:03:49,2024-12-13 04:03:30,irkutsk,9574.0,trolleybus,6,52.232098,104.31546,12.222222,41.0,,,,19.0,9.0,25.0
2024-12-13 04:04:14,2024-12-13 04:03:39,irkutsk,9574.0,trolleybus,6,52.23267,104.316086,1.388889,20.0,,,,35.0,3.0,0.0
2024-12-13 04:04:14,2024-12-13 04:03:42,irkutsk,9574.0,trolleybus,6,52.232685,104.316086,0.0,20.0,,,,32.0,15.0,0.0
2024-12-13 04:04:14,2024-12-13 04:03:57,irkutsk,9574.0,trolleybus,6,52.232918,104.31633,6.944444,36.0,,,,17.0,14.0,25.0
2024-12-13 04:04:39,2024-12-13 04:04:11,irkutsk,9574.0,trolleybus,6,52.23394,104.317566,11.944444,36.0,,,,28.0,9.0,0.0
2024-12-13 04:04:39,2024-12-13 04:04:20,irkutsk,9574.0,trolleybus,6,52.23484,104.31871,13.055556,40.0,,,,19.0,21.0,25.0
2024-12-13 04:05:04,2024-12-13 04:04:41,irkutsk,9574.0,trolleybus,6,52.23673,104.32111,13.611111,38.0,,,,23.0,21.0,25.0
2024-12-13 04:05:29,2024-12-13 04:05:02,irkutsk,9574.0,trolleybus,6,52.23868,104.32357,14.166667,38.0,,,,27.0,9.0,0.0
2024-12-13 04:05:29,2024-12-13 04:05:11,irkutsk,9574.0,trolleybus,6,52.239582,104.32472,11.944444,40.0,,,,18.0,10.0,25.0
2024-12-13 04:05:54,2024-12-13 04:05:21,irkutsk,9574.0,trolleybus,6,52.24035,104.325676,8.888889,40.0,,,,33.0,22.0,0.0
2024-12-13 04:05:54,2024-12-13 04:05:43,irkutsk,9574.0,trolleybus,6,52.24084,104.3263,2.222222,36.0,,,,11.0,19.0,25.0
2024-12-13 04:06:19,2024-12-13 04:06:02,irkutsk,9574.0,trolleybus,6,52.24107,104.32661,1.666667,36.0,,,,17.0,25.0,25.0
2024-12-13 04:06:44,2024-12-13 04:06:27,irkutsk,9574.0,trolleybus,6,52.24151,104.327095,1.944444,31.0,,,,17.0,15.0,25.0
2024-12-13 04:07:09,2024-12-13 04:06:42,irkutsk,9574.0,trolleybus,6,52.241714,104.32737,1.388889,41.0,,,,27.0,8.0,25.0
2024-12-13 04:07:34,2024-12-13 04:06:50,irkutsk,9574.0,trolleybus,6,52.241863,104.32756,3.333333,40.0,,,,44.0,25.0,0.0
2024-12-13 04:07:34,2024-12-13 04:07:15,irkutsk,9574.0,trolleybus,6,52.24264,104.328545,4.444444,40.0,,,,19.0,26.0,25.0
2024-12-13 04:07:59,2024-12-13 04:07:41,irkutsk,9574.0,trolleybus,6,52.24342,104.32953,4.166667,34.0,,,,18.0,35.0,50.0
2024-12-13 04:08:49,2024-12-13 04:08:16,irkutsk,9574.0,trolleybus,6,52.244133,104.330376,1.666667,38.0,,,,33.0,16.0,0.0
2024-12-13 04:08:49,2024-12-13 04:08:32,irkutsk,9574.0,trolleybus,6,52.244404,104.330734,1.388889,47.0,,,,17.0,10.0,26.0
2024-12-13 04:09:15,2024-12-13 04:08:42,irkutsk,9574.0,trolleybus,6,52.244568,104.330925,2.05,36.0,,,,33.0,12.0,0.0
2024-12-13 04:09:15,2024-12-13 04:08:54,irkutsk,9574.0,trolleybus,6,52.24476,104.33117,2.222222,31.0,,,,21.0,7.0,0.0
2024-12-13 04:09:15,2024-12-13 04:09:01,irkutsk,9574.0,trolleybus,6,52.24491,104.33136,3.333333,43.0,,,,14.0,34.0,49.0
2024-12-13 04:10:04,2024-12-13 04:09:35,irkutsk,9574.0,trolleybus,6,52.24562,104.33229,1.666667,54.0,,,,29.0,10.0,26.0
2024-12-13 04:10:30,2024-12-13 04:09:45,irkutsk,9574.0,trolleybus,6,52.24573,104.33243,1.388889,45.0,,,,45.0,41.0,25.0
2024-12-13 04:10:55,2024-12-13 04:10:26,irkutsk,9574.0,trolleybus,6,52.246414,104.333244,6.111111,40.0,,,,29.0,14.0,0.0
2024-12-13 04:10:55,2024-12-13 04:10:40,irkutsk,9574.0,trolleybus,6,52.247246,104.33431,8.611111,40.0,,,,15.0,26.0,25.0
2024-12-13 04:11:20,2024-12-13 04:11:06,irkutsk,9574.0,trolleybus,6,52.24804,104.335266,1.944444,33.0,,,,14.0,8.0,25.0
2024-12-13 04:11:45,2024-12-13 04:11:14,irkutsk,9574.0,trolleybus,6,52.248203,104.33549,2.777778,45.0,,,,31.0,26.0,25.0
2024-12-13 04:12:10,2024-12-13 04:11:40,irkutsk,9574.0,trolleybus,6,52.2486,104.336006,0.0,41.0,,,,30.0,14.0,25.0
2024-12-13 04:12:35,2024-12-13 04:11:54,irkutsk,9574.0,trolleybus,6,52.24886,104.3363,3.333333,38.0,,,,41.0,21.0,0.0
2024-12-13 04:12:35,2024-12-13 04:12:15,irkutsk,9574.0,trolleybus,6,52.24958,104.33718,5.277778,40.0,,,,20.0,26.0,25.0
2024-12-13 04:13:00,2024-12-13 04:12:41,irkutsk,9574.0,trolleybus,6,52.250046,104.33775,0.0,33.0,,,,19.0,18.0,25.0
2024-12-13 04:13:25,2024-12-13 04:12:59,irkutsk,9574.0,trolleybus,6,52.250305,104.338104,4.166667,40.0,,,,26.0,33.0,25.0
2024-12-13 04:13:50,2024-12-13 04:13:32,irkutsk,9574.0,trolleybus,6,52.25096,104.3389,1.944444,31.0,,,,18.0,7.0,25.0
2024-12-13 04:14:15,2024-12-13 04:13:39,irkutsk,9574.0,trolleybus,6,52.251057,104.339035,2.777778,38.0,,,,36.0,1.0,0.0
2024-12-13 04:14:15,2024-12-13 04:13:40,irkutsk,9574.0,trolleybus,6,52.25111,104.33909,3.055556,43.0,,,,35.0,54.0,50.0
2024-12-13 04:15:05,2024-12-13 04:14:34,irkutsk,9574.0,trolleybus,6,52.25204,104.34026,0.0,44.0,,,,31.0,5.0,0.0
2024-12-13 04:15:05,2024-12-13 04:14:39,irkutsk,9574.0,trolleybus,6,52.252056,104.34026,0.0,44.0,,,,26.0,7.0,0.0
2024-12-13 04:15:05,2024-12-13 04:14:46,irkutsk,9574.0,trolleybus,6,52.252083,104.34032,1.111111,53.0,,,,19.0,8.0,25.0
2024-12-13 04:15:30,2024-12-13 04:14:54,irkutsk,9574.0,trolleybus,6,52.2523,104.34062,2.777778,45.0,,,,36.0,11.0,0.0
2024-12-13 04:15:30,2024-12-13 04:15:05,irkutsk,9574.0,trolleybus,6,52.252544,104.34133,6.111111,69.0,,,,25.0,4.0,25.0
2024-12-13 04:15:55,2024-12-13 04:15:09,irkutsk,9574.0,trolleybus,6,52.252544,104.34177,4.444444,92.0,,,,46.0,18.0,0.0
2024-12-13 04:15:55,2024-12-13 04:15:27,irkutsk,9574.0,trolleybus,6,52.252464,104.34327,6.388889,85.0,,,,28.0,7.0,0.0
2024-12-13 04:15:55,2024-12-13 04:15:34,irkutsk,9574.0,trolleybus,6,52.252697,104.34365,6.666667,38.0,,,,21.0,11.0,25.0
2024-12-13 04:16:20,2024-12-13 04:15:45,irkutsk,9574.0,trolleybus,6,52.253258,104.34365,5.0,335.0,,,,35.0,10.0,0.0
2024-12-13 04:16:20,2024-12-13 04:15:55,irkutsk,9574.0,trolleybus,6,52.253597,104.343216,4.722222,317.0,,,,25.0,12.0,25.0
2024-12-13 04:16:45,2024-12-13 04:16:07,irkutsk,9574.0,trolleybus,6,52.25409,104.343025,5.833333,16.0,,,,38.0,33.0,25.0
2024-12-13 04:17:10,2024-12-13 04:16:40,irkutsk,9574.0,trolleybus,6,52.25484,104.34387,11.944444,40.0,,,,30.0,18.0,25.0
2024-12-13 04:17:35,2024-12-13 04:16:58,irkutsk,9574.0,trolleybus,6,52.256096,104.34548,1.666667,50.0,,,,37.0,29.0,0.0
2024-12-13 04:17:35,2024-12-13 04:17:27,irkutsk,9574.0,trolleybus,6,52.25797,104.34778,15.555556,40.0,,,,8.0,12.0,25.0
2024-12-13 04:18:00,2024-12-13 04:17:39,irkutsk,9574.0,trolleybus,6,52.259293,104.34942,9.166667,38.0,,,,21.0,19.0,25.0
2024-12-13 04:18:25,2024-12-13 04:17:58,irkutsk,9574.0,trolleybus,6,52.2595,104.34975,0.0,44.0,,,,27.0,13.0,0.0
2024-12-13 04:18:25,2024-12-13 04:18:11,irkutsk,9574.0,trolleybus,6,52.260113,104.350624,7.222222,50.0,,,,14.0,5.0,25.0
2024-12-13 04:18:50,2024-12-13 04:18:16,irkutsk,9574.0,trolleybus,6,52.26036,104.35111,6.944444,57.0,,,,34.0,10.0,0.0
2024-12-13 04:18:50,2024-12-13 04:18:26,irkutsk,9574.0,trolleybus,6,52.2607,104.35218,10.555556,68.0,,,,24.0,10.0,25.0
2024-12-13 04:19:15,2024-12-13 04:18:36,irkutsk,9574.0,trolleybus,6,52.26096,104.353134,4.444444,53.0,,,,39.0,19.0,25.0
2024-12-13 04:19:40,2024-12-13 04:18:55,irkutsk,9574.0,trolleybus,6,52.26197,104.352425,12.222222,324.0,,,,45.0,19.0,0.0
2024-12-13 04:19:40,2024-12-13 04:19:14,irkutsk,9574.0,trolleybus,6,52.26406,104.349556,13.333333,323.0,,,,26.0,11.0,25.0
2024-12-13 04:20:05,2024-12-13 04:19:25,irkutsk,9574.0,trolleybus,6,52.264812,104.34857,6.111111,327.0,,,,40.0,14.0,0.0
2024-12-13 04:20:05,2024-12-13 04:19:39,irkutsk,9574.0,trolleybus,6,52.2651,104.34821,0.0,324.0,,,,26.0,34.0,25.0
2024-12-13 04:20:30,2024-12-13 04:20:13,irkutsk,9574.0,trolleybus,6,52.265675,104.34743,9.166667,325.0,,,,17.0,4.0,25.0
2024-12-13 04:20:55,2024-12-13 04:20:17,irkutsk,9574.0,trolleybus,6,52.266014,104.34712,8.333333,334.0,,,,38.0,10.0,0.0
2024-12-13 04:20:55,2024-12-13 04:20:27,irkutsk,9574.0,trolleybus,6,52.266754,104.34671,8.333333,344.0,,,,28.0,8.0,0.0
2024-12-13 04:20:55,2024-12-13 04:20:35,irkutsk,9574.0,trolleybus,6,52.267326,104.3466,6.666667,0.0,,,,20.0,13.0,25.0
2024-12-13 04:21:20,2024-12-13 04:20:48,irkutsk,9574.0,trolleybus,6,52.26779,104.34685,3.611111,30.0,,,,32.0,30.0,25.0
2024-12-13 04:21:45,2024-12-13 04:21:18,irkutsk,9574.0,trolleybus,6,52.268517,104.34797,1.388889,45.0,,,,27.0,19.0,25.0
2024-12-13 04:22:10,2024-12-13 04:21:37,irkutsk,9574.0,trolleybus,6,52.26876,104.34838,2.05,45.0,,,,33.0,7.0,0.0
2024-12-13 04:22:10,2024-12-13 04:21:44,irkutsk,9574.0,trolleybus,6,52.26891,104.3486,2.777778,45.0,,,,26.0,10.0,25.0
2024-12-13 04:22:35,2024-12-13 04:21:54,irkutsk,9574.0,trolleybus,6,52.269047,104.348816,1.111111,33.0,,,,41.0,5.0,0.0
2024-12-13 04:22:35,2024-12-13 04:21:59,irkutsk,9574.0,trolleybus,6,52.269073,104.34887,0.833333,47.0,,,,36.0,32.0,25.0
2024-12-13 04:23:00,2024-12-13 04:22:31,irkutsk,9574.0,trolleybus,6,52.26917,104.34906,1.944444,58.0,,,,29.0,7.0,0.0
2024-12-13 04:23:00,2024-12-13 04:22:38,irkutsk,9574.0,trolleybus,6,52.269268,104.3492,1.944444,36.0,,,,22.0,17.0,25.0
2024-12-13 04:23:25,2024-12-13 04:22:55,irkutsk,9574.0,trolleybus,6,52.26947,104.34947,5.0,37.0,,,,30.0,10.0,0.0
2024-12-13 04:23:25,2024-12-13 04:23:05,irkutsk,9574.0,trolleybus,6,52.26977,104.34978,2.222222,26.0,,,,20.0,6.0,25.0
2024-12-13 04:23:50,2024-12-13 04:23:11,irkutsk,9574.0,trolleybus,6,52.269814,104.34983,0.555556,24.0,,,,39.0,23.0,25.0
2024-12-13 04:24:15,2024-12-13 04:23:34,irkutsk,9574.0,trolleybus,6,52.269978,104.34991,1.111111,26.0,,,,41.0,18.0,0.0
2024-12-13 04:24:15,2024-12-13 04:23:52,irkutsk,9574.0,trolleybus,6,52.270195,104.350044,1.944444,29.0,,,,23.0,23.0,25.0
2024-12-13 04:24:40,2024-12-13 04:24:15,irkutsk,9574.0,trolleybus,6,52.270893,104.35021,3.611111,5.0,,,,25.0,22.0,25.0
2024-12-13 04:25:05,2024-12-13 04:24:37,irkutsk,9574.0,trolleybus,6,52.271233,104.350235,0.555556,0.0,,,,28.0,14.0,0.0
2024-12-13 04:25:05,2024-12-13 04:24:51,irkutsk,9574.0,trolleybus,6,52.271385,104.350235,1.388889,356.0,,,,14.0,27.0,50.0
2024-12-13 04:25:55,2024-12-13 04:25:18,irkutsk,9574.0,trolleybus,6,52.271713,104.350235,1.111111,353.0,,,,37.0,14.0,0.0
2024-12-13 04:25:55,2024-12-13 04:25:32,irkutsk,9574.0,trolleybus,6,52.271793,104.350235,0.555556,0.0,,,,23.0,6.0,0.0
2024-12-13 04:25:55,2024-12-13 04:25:38,irkutsk,9574.0,trolleybus,6,52.271847,104.350235,1.111111,0.0,,,,17.0,4.0,25.0
2024-12-13 04:26:20,2024-12-13 04:25:42,irkutsk,9574.0,trolleybus,6,52.27189,104.350235,1.388889,8.0,,,,38.0,5.0,25.0
2024-12-13 04:26:45,2024-12-13 04:25:47,irkutsk,9574.0,trolleybus,6,52.271957,104.350235,0.833333,9.0,,,,58.0,46.0,0.0
2024-12-13 04:26:45,2024-12-13 04:26:33,irkutsk,9574.0,trolleybus,6,52.272465,104.350235,0.833333,0.0,,,,12.0,4.0,25.0
2024-12-13 04:27:10,2024-12-13 04:26:37,irkutsk,9574.0,trolleybus,6,52.27252,104.350235,1.388889,8.0,,,,33.0,27.0,25.0
2024-12-13 04:27:35,2024-12-13 04:27:04,irkutsk,9574.0,trolleybus,6,52.272995,104.35037,2.05,41.0,,,,31.0,7.0,0.0
2024-12-13 04:27:35,2024-12-13 04:27:11,irkutsk,9574.0,trolleybus,6,52.27309,104.35056,2.05,61.0,,,,24.0,15.0,25.0
2024-12-13 04:28:00,2024-12-13 04:27:26,irkutsk,9574.0,trolleybus,6,52.2732,104.35111,1.944444,88.0,,,,34.0,10.0,0.0
2024-12-13 04:28:00,2024-12-13 04:27:36,irkutsk,9574.0,trolleybus,6,52.273254,104.35141,1.944444,78.0,,,,24.0,1.0,26.0
2024-12-13 04:28:26,2024-12-13 04:27:37,irkutsk,9574.0,trolleybus,6,52.273254,104.35144,1.388889,78.0,,,,49.0,29.0,0.0
2024-12-13 04:28:26,2024-12-13 04:28:06,irkutsk,9574.0,trolleybus,6,52.273376,104.35289,3.611111,86.0,,,,20.0,22.0,25.0
2024-12-13 04:28:51,2024-12-13 04:28:28,irkutsk,9574.0,trolleybus,6,52.27347,104.35412,3.888889,74.0,,,,23.0,7.0,25.0
2024-12-13 04:29:16,2024-12-13 04:28:35,irkutsk,9574.0,trolleybus,6,52.27365,104.35445,4.722222,45.0,,,,41.0,21.0,0.0
2024-12-13 04:29:16,2024-12-13 04:28:56,irkutsk,9574.0,trolleybus,6,52.273937,104.355644,3.055556,92.0,,,,20.0,41.0,50.0
2024-12-13 04:30:06,2024-12-13 04:29:37,irkutsk,9574.0,trolleybus,6,52.273952,104.35581,1.111111,92.0,,,,29.0,19.0,0.0
2024-12-13 04:30:06,2024-12-13 04:29:56,irkutsk,9574.0,trolleybus,6,52.274223,104.35655,4.722222,8.0,,,,10.0,6.0,25.0
2024-12-13 04:30:31,2024-12-13 04:30:02,irkutsk,9574.0,trolleybus,6,52.27454,104.35652,6.666667,359.0,,,,29.0,33.0,50.0
2024-12-13 04:31:21,2024-12-13 04:30:35,irkutsk,9574.0,trolleybus,6,52.27543,104.356415,0.0,0.0,,,,46.0,1.0,0.0
2024-12-13 04:31:21,2024-12-13 04:30:36,irkutsk,9574.0,trolleybus,6,52.27544,104.35636,0.0,0.0,,,,45.0,19.0,25.0
2024-12-13 04:31:46,2024-12-13 04:30:55,irkutsk,9574.0,trolleybus,6,52.2754,104.35526,3.888889,258.0,,,,51.0,11.0,0.0
2024-12-13 04:31:46,2024-12-13 04:31:06,irkutsk,9574.0,trolleybus,6,52.275127,104.35507,2.05,192.0,,,,40.0,29.0,0.0
2024-12-13 04:31:46,2024-12-13 04:31:35,irkutsk,9574.0,trolleybus,6,52.275085,104.35507,0.0,192.0,,,,11.0,61.0,75.0
2024-12-13 04:33:01,2024-12-13 04:32:36,irkutsk,9574.0,trolleybus,6,52.275085,104.35505,0.0,192.0,,,,25.0,59.0,75.0
2024-12-13 04:34:16,2024-12-13 04:33:35,irkutsk,9574.0,trolleybus,6,52.275085,104.35507,0.0,192.0,,,,41.0,60.0,50.0
2024-12-13 04:35:06,2024-12-13 04:34:35,irkutsk,9574.0,trolleybus,6,52.275085,104.35507,0.0,192.0,,,,31.0,59.0,50.0
2024-12-13 04:35:56,2024-12-13 04:35:34,irkutsk,9574.0,trolleybus,6,52.275085,104.35507,0.0,192.0,,,,22.0,61.0,75.0
2024-12-13 04:37:11,2024-12-13 04:36:35,irkutsk,9574.0,trolleybus,6,52.275085,104.35505,0.0,192.0,,,,36.0,41.0,25.0
2024-12-13 04:37:36,2024-12-13 04:37:16,irkutsk,9574.0,trolleybus,6,52.27387,104.35491,4.722222,201.0,,,,20.0,19.0,25.0
2024-12-13 04:38:01,2024-12-13 04:37:35,irkutsk,9574.0,trolleybus,6,52.273514,104.35417,4.166667,233.0,,,,26.0,8.0,0.0
2024-12-13 04:38:01,2024-12-13 04:37:43,irkutsk,9574.0,trolleybus,6,52.27346,104.353546,5.833333,265.0,,,,18.0,11.0,25.0
2024-12-13 04:38:26,2024-12-13 04:37:54,irkutsk,9574.0,trolleybus,6,52.273434,104.35199,10.0,267.0,,,,32.0,5.0,0.0
2024-12-13 04:38:26,2024-12-13 04:37:59,irkutsk,9574.0,trolleybus,6,52.273365,104.35141,10.277778,258.0,,,,27.0,12.0,0.0
2024-12-13 04:38:26,2024-12-13 04:38:11,irkutsk,9574.0,trolleybus,6,52.272995,104.35013,6.111111,217.0,,,,15.0,8.0,25.0
2024-12-13 04:38:51,2024-12-13 04:38:19,irkutsk,9574.0,trolleybus,6,52.272434,104.350075,8.888889,177.0,,,,32.0,6.0,0.0
2024-12-13 04:38:51,2024-12-13 04:38:25,irkutsk,9574.0,trolleybus,6,52.271973,104.3501,10.833333,175.0,,,,26.0,16.0,25.0
2024-12-13 04:39:16,2024-12-13 04:38:41,irkutsk,9574.0,trolleybus,6,52.270496,104.34997,8.888889,189.0,,,,35.0,11.0,25.0
2024-12-13 04:39:41,2024-12-13 04:38:52,irkutsk,9574.0,trolleybus,6,52.269623,104.34939,8.055556,206.0,,,,49.0,11.0,225.0
2024-12-13 04:43:26,2024-12-13 04:39:03,irkutsk,9574.0,trolleybus,6,52.268856,104.34824,11.944444,225.0,,,,263.0,220.0,0.0
2024-12-13 04:43:26,2024-12-13 04:42:43,irkutsk,9574.0,trolleybus,6,52.25427,104.34294,1.666667,236.0,,,,43.0,81.0,75.0
2024-12-13 04:44:41,2024-12-13 04:44:04,irkutsk,9574.0,trolleybus,6,52.253815,104.341576,4.166667,254.0,,,,37.0,21.0,26.0
2024-12-13 04:45:07,2024-12-13 04:44:25,irkutsk,9574.0,trolleybus,6,52.25327,104.340675,3.888889,180.0,,,,42.0,4.0,0.0
2024-12-13 04:45:07,2024-12-13 04:44:29,irkutsk,9574.0,trolleybus,6,52.253105,104.34073,4.722222,180.0,,,,38.0,11.0,0.0
2024-12-13 04:45:07,2024-12-13 04:44:40,irkutsk,9574.0,trolleybus,6,52.252518,104.340675,9.166667,189.0,,,,27.0,7.0,50.0
2024-12-13 04:45:57,2024-12-13 04:44:47,irkutsk,9574.0,trolleybus,6,52.252083,104.34026,10.0,213.0,,,,70.0,27.0,0.0
2024-12-13 04:45:57,2024-12-13 04:45:14,irkutsk,9574.0,trolleybus,6,52.248966,104.3363,15.555556,216.0,,,,43.0,21.0,0.0
2024-12-13 04:45:57,2024-12-13 04:45:35,irkutsk,9574.0,trolleybus,6,52.246563,104.333275,18.055555,216.0,,,,22.0,11.0,25.0
2024-12-13 04:46:22,2024-12-13 04:45:46,irkutsk,9574.0,trolleybus,6,52.245266,104.33166,17.777779,216.0,,,,36.0,10.0,0.0
2024-12-13 04:46:22,2024-12-13 04:45:56,irkutsk,9574.0,trolleybus,6,52.24397,104.33005,17.777779,216.0,,,,26.0,9.0,25.0
2024-12-13 04:46:47,2024-12-13 04:46:05,irkutsk,9574.0,trolleybus,6,52.242737,104.32849,16.11111,216.0,,,,42.0,51.0,50.0
2024-12-13 04:47:37,2024-12-13 04:46:56,irkutsk,9574.0,trolleybus,6,52.23718,104.32161,14.444444,215.0,,,,41.0,10.0,25.0
2024-12-13 04:48:02,2024-12-13 04:47:06,irkutsk,9574.0,trolleybus,6,52.236126,104.32032,14.444444,215.0,,,,56.0,44.0,25.0
2024-12-13 04:48:27,2024-12-13 04:47:50,irkutsk,9574.0,trolleybus,6,52.232315,104.315674,8.055556,213.0,,,,37.0,26.0,0.0
2024-12-13 04:48:27,2024-12-13 04:48:16,irkutsk,9574.0,trolleybus,6,52.23158,104.31472,10.277778,213.0,,,,11.0,4.0,25.0
2024-12-13 04:48:52,2024-12-13 04:48:20,irkutsk,9574.0,trolleybus,6,52.231236,104.31415,11.111111,226.0,,,,32.0,21.0,25.0
2024-12-13 04:49:17,2024-12-13 04:48:41,irkutsk,9574.0,trolleybus,6,52.230335,104.31232,1.666667,236.0,,,,36.0,50.0,50.0
2024-12-13 04:50:07,2024-12-13 04:49:31,irkutsk,9574.0,trolleybus,6,52.229855,104.31125,0.0,239.0,,,,36.0,18.0,25.0
2024-12-13 04:50:32,2024-12-13 04:49:49,irkutsk,9574.0,trolleybus,6,52.229557,104.31071,3.333333,233.0,,,,43.0,18.0,0.0
2024-12-13 04:50:32,2024-12-13 04:50:07,irkutsk,9574.0,trolleybus,6,52.229652,104.309364,7.222222,283.0,,,,25.0,10.0,25.0
2024-12-13 04:50:57,2024-12-13 04:50:17,irkutsk,9574.0,trolleybus,6,52.229774,104.308495,5.277778,296.0,,,,40.0,5.0,0.0
